image_id,filepath,filename,crop,class_label,dataset_source,existing_partition,batch_id,file_size_bytes,sha256,phash,width,height,mode,format,is_corrupt,group_id,family_size
clean_train_early_blight_67494,clean_dataset\potato_dataset\train\early_blight\67494.jpg,67494.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30055,8795cc5a6972f052ba9573d5a86683171542bd665b2dbcece2c01b4eb83068ff,fa95e03087c31d6b,224,224,RGB,JPEG,False,potato__early_blight__grp_00083,1
clean_train_early_blight_67495,clean_dataset\potato_dataset\train\early_blight\67495.jpg,67495.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29378,e2bdf569edfe3ced28a0217e68d36d600773a8b42244024b54b65d293a3a3814,fac0858f1c21b3e7,224,224,RGB,JPEG,False,potato__early_blight__grp_00084,1
clean_train_early_blight_67497,clean_dataset\potato_dataset\train\early_blight\67497.jpg,67497.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31815,2e8a01aa9254d1bc7e259b4c75a6cee7597b67ea1e307cbb9214e148dc21e78f,ab05b05ecb7a9561,224,224,RGB,JPEG,False,potato__early_blight__grp_00085,1
clean_train_early_blight_67499,clean_dataset\potato_dataset\train\early_blight\67499.jpg,67499.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29886,c7b1e5aa2f80d54e157d5dc78e12a1d8614a8d4941bc6647fcd8d404691b1967,af27b536301a731a,224,224,RGB,JPEG,False,potato__early_blight__grp_00086,1
clean_train_early_blight_67503,clean_dataset\potato_dataset\train\early_blight\67503.jpg,67503.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33338,e1b01d9a435d09795eac7c75e9cc1ff10fa84ca4bf0e1d8df4fe8a9b7e7ed946,df4e682f15b0d2d0,224,224,RGB,JPEG,False,potato__early_blight__grp_00087,1
clean_train_early_blight_67504,clean_dataset\potato_dataset\train\early_blight\67504.jpg,67504.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29341,9907a666f536ccfa37598c3fba660f02b6b6296504921de786c8ee662a2ff6ac,ee94e053b469922f,224,224,RGB,JPEG,False,potato__early_blight__grp_00088,1
clean_train_early_blight_67506,clean_dataset\potato_dataset\train\early_blight\67506.jpg,67506.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29899,04f42b9c5e19c621071c6c55afb67459943e30c5084298863d80a02acca0ed8a,d40daa2ba55655b6,224,224,RGB,JPEG,False,potato__early_blight__grp_00089,1
clean_train_early_blight_67508,clean_dataset\potato_dataset\train\early_blight\67508.jpg,67508.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33119,62a80f396c64ab5479569372b179a4dd4e20614c12432e3eadcc2f3ba169bfe4,d5a56a56a598959c,224,224,RGB,JPEG,False,potato__early_blight__grp_00090,1
clean_train_early_blight_67510,clean_dataset\potato_dataset\train\early_blight\67510.jpg,67510.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32820,db79866b7f10896750d79b51200408122df170deb6bd1be137b05c23c3f38f16,aaf035863fc2384f,224,224,RGB,JPEG,False,potato__early_blight__grp_00091,1
clean_train_early_blight_67512,clean_dataset\potato_dataset\train\early_blight\67512.jpg,67512.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,28671,b4dba056a9734920bd6aa29bb1a167ccbb94c4f91eb645d24fd5929eb8b8e0a6,ba90a5c7da6e902d,224,224,RGB,JPEG,False,potato__early_blight__grp_00092,1
clean_train_early_blight_67516,clean_dataset\potato_dataset\train\early_blight\67516.jpg,67516.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31073,cb2d25f852ad58822683b9c3dce602b14bee41c81f9a05aaca7f8efa87eadd66,ae8ca495c39e97c8,224,224,RGB,JPEG,False,potato__early_blight__grp_00093,1
clean_train_early_blight_67518,clean_dataset\potato_dataset\train\early_blight\67518.jpg,67518.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31449,949776c34de6322bba30dc270e5425607905e05110c6c50f08a6b1ad49ef4ae7,d555e842572f8a6c,224,224,RGB,JPEG,False,potato__early_blight__grp_00094,1
clean_train_early_blight_67519,clean_dataset\potato_dataset\train\early_blight\67519.jpg,67519.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30915,2b13367c5fa573afa4c1a9302bc6c7052deb027c3126fed62de095062327580f,ead2144f9ea56d90,224,224,RGB,JPEG,False,potato__early_blight__grp_00095,1
clean_train_early_blight_67520,clean_dataset\potato_dataset\train\early_blight\67520.jpg,67520.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31281,7cb98566f565f6f4d08545942d6d619df62d095271c9604dceb105eb4ebae94c,aaa5f196c15ae1cc,224,224,RGB,JPEG,False,potato__early_blight__grp_00096,1
clean_train_early_blight_67522,clean_dataset\potato_dataset\train\early_blight\67522.jpg,67522.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,34611,c02e692ddea5806b9a3f8a40c96a789ebd0cd77629e7c0ec417d9987f4564b15,be97c0f4d86a18f0,224,224,RGB,JPEG,False,potato__early_blight__grp_00097,1
clean_train_early_blight_67524,clean_dataset\potato_dataset\train\early_blight\67524.jpg,67524.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,26823,26ced1853533a009f6704f1236b666c3915a47d49018b1356b9add2fdf6c600d,f6a560956bd88d1a,224,224,RGB,JPEG,False,potato__early_blight__grp_00098,1
clean_train_early_blight_67525,clean_dataset\potato_dataset\train\early_blight\67525.jpg,67525.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32799,a930cb986e63b5770fac54fdc6e1749abeeec970fe5ced776149a03b8f4de7ce,dfb0a83cc1d09f83,224,224,RGB,JPEG,False,potato__early_blight__grp_00099,1
clean_train_early_blight_67526,clean_dataset\potato_dataset\train\early_blight\67526.jpg,67526.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31576,5b55f34d9607301efcff1d204c9ef08ff99c093440b430be014e44db5e88596b,ff4ad529c01eca92,224,224,RGB,JPEG,False,potato__early_blight__grp_00100,1
clean_train_early_blight_67527,clean_dataset\potato_dataset\train\early_blight\67527.jpg,67527.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,27949,f42f50ac5f51451ffc4c6b850d3ca3e2a675f4df29cea269c154e82bfc7de827,80453f07697fe03e,224,224,RGB,JPEG,False,potato__early_blight__grp_00101,1
clean_train_early_blight_67528,clean_dataset\potato_dataset\train\early_blight\67528.jpg,67528.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30389,baa0c1f71a8f2a611c9d0a6492d4ae13b9b2b7d3a6d0326b96f7ee5bade45724,8b01b45ee3703f78,224,224,RGB,JPEG,False,potato__early_blight__grp_00102,1
clean_train_early_blight_67530,clean_dataset\potato_dataset\train\early_blight\67530.jpg,67530.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33581,b7441e52076b734a9447557207ce13c9d08bfd3f59492139f0623a5f47593141,8a69bd71d025ca37,224,224,RGB,JPEG,False,potato__early_blight__grp_00103,1
clean_train_early_blight_67531,clean_dataset\potato_dataset\train\early_blight\67531.jpg,67531.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33551,35640162c890802b4e37344ac0c82f087c1717467859ad67d85eabeddd03566a,9abd7c1e85d2f082,224,224,RGB,JPEG,False,potato__early_blight__grp_00104,1
clean_train_early_blight_67532,clean_dataset\potato_dataset\train\early_blight\67532.jpg,67532.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31952,4b2ed2d5bdcb8f92746ebbc0a2a4579a9613164bf74d182d0d5a503bb9d6160b,fc51c14a87adcae8,224,224,RGB,JPEG,False,potato__early_blight__grp_00105,1
clean_train_early_blight_67533,clean_dataset\potato_dataset\train\early_blight\67533.jpg,67533.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33735,af6f537caff6fd1b3f4f69f4d43485f4e7343b47f64518d4174096d3b122ace0,e721781cd0da8fc3,224,224,RGB,JPEG,False,potato__early_blight__grp_00106,1
clean_train_early_blight_67534,clean_dataset\potato_dataset\train\early_blight\67534.jpg,67534.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32308,99e5874ed97dc0ef4b1a475d447dcc7db46ff39d68b6c60cda59d3db0d02f0ac,ef40664dda1ed912,224,224,RGB,JPEG,False,potato__early_blight__grp_00107,1
clean_train_early_blight_67535,clean_dataset\potato_dataset\train\early_blight\67535.jpg,67535.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29985,e65f4daeb4a2ca9efaf69aa53fcda7eaae934fd803422a82fb26c5d7c5881d11,aac8b6cddb12883b,224,224,RGB,JPEG,False,potato__early_blight__grp_00108,1
clean_train_early_blight_67536,clean_dataset\potato_dataset\train\early_blight\67536.jpg,67536.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32727,3d9262fc0dab54c27080920a1e6bf72c796f6e98469938e7a9a3d24c86d87f14,bb9161c236c7924f,224,224,RGB,JPEG,False,potato__early_blight__grp_00109,1
clean_train_early_blight_67537,clean_dataset\potato_dataset\train\early_blight\67537.jpg,67537.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31311,2afbcaee59010e1ee1767f25d4fac77cf079699c7170f7b7b25b4a942da8525d,d7f4a80add999a30,224,224,RGB,JPEG,False,potato__early_blight__grp_00110,1
clean_train_early_blight_67538,clean_dataset\potato_dataset\train\early_blight\67538.jpg,67538.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30810,704a8e7446565d6b84c0c45b733d8bbdef8d55d3bd2d237bb63552d16d003b9e,ff27f05cc2708b41,224,224,RGB,JPEG,False,potato__early_blight__grp_00111,1
clean_train_early_blight_67541,clean_dataset\potato_dataset\train\early_blight\67541.jpg,67541.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30453,a37615e2175b7f33248c730c6c3d53ce8a5497a35442cebb139f97914c847dc1,bac8a5cd97cd18d0,224,224,RGB,JPEG,False,potato__early_blight__grp_00112,1
clean_train_early_blight_67544,clean_dataset\potato_dataset\train\early_blight\67544.jpg,67544.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31837,362f158ec1a85529b877e8b1f7602c3b1929c6bf1f5c917d521b3f7a8e842547,eb60e42fc52cce68,224,224,RGB,JPEG,False,potato__early_blight__grp_00113,1
clean_train_early_blight_67547,clean_dataset\potato_dataset\train\early_blight\67547.jpg,67547.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29455,e9a953271028aabfee4630f65e2afbcf84ab413acb54f6a7c6f8c7510d6e8abc,dfaf92548aca81c9,224,224,RGB,JPEG,False,potato__early_blight__grp_00114,1
clean_train_early_blight_67548,clean_dataset\potato_dataset\train\early_blight\67548.jpg,67548.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32944,370b1b8aa2e6df84cf1f9daece7fb66d78fa51758a5823cc9ba9bab62638c864,af97f49ac0d8c960,224,224,RGB,JPEG,False,potato__early_blight__grp_00115,1
clean_train_early_blight_67549,clean_dataset\potato_dataset\train\early_blight\67549.jpg,67549.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,27727,397e46c5354dddb531f2781aa7f34eea2ff2c0d299fcf6a3264fc294929e8962,9e05e653c83c63ec,224,224,RGB,JPEG,False,potato__early_blight__grp_00116,1
clean_train_early_blight_67550,clean_dataset\potato_dataset\train\early_blight\67550.jpg,67550.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32856,e0a6e0a02d7dc13c011807ed3ec95183d6c5353a180834ee67fd7dd132b2cc6e,efcca07a1625d465,224,224,RGB,JPEG,False,potato__early_blight__grp_00117,1
clean_train_early_blight_67552,clean_dataset\potato_dataset\train\early_blight\67552.jpg,67552.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30225,2f005e525292312ffe401baad7e09a9181c428ed91307b9452026a15d8279ee9,df70e04785ac95b1,224,224,RGB,JPEG,False,potato__early_blight__grp_00118,1
clean_train_early_blight_67553,clean_dataset\potato_dataset\train\early_blight\67553.jpg,67553.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29201,577c04549bfe9fc387a56a76d7d53ee67b00e07de2af0fa44b83c165c9fb27be,8876e68895c7d03f,224,224,RGB,JPEG,False,potato__early_blight__grp_00119,1
clean_train_early_blight_67554,clean_dataset\potato_dataset\train\early_blight\67554.jpg,67554.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32750,a362064a76a0ca7e4ca1f0f4ed60779e380e92749461199702fdd76c9ddf1831,b873c7e802979fa0,224,224,RGB,JPEG,False,potato__early_blight__grp_00120,1
clean_train_early_blight_67559,clean_dataset\potato_dataset\train\early_blight\67559.jpg,67559.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29110,fc567530d60e4b995d7c9b3a92ec191a6bf02244c1fb1354198e2c23fc21232f,aa8d369b924dc56c,224,224,RGB,JPEG,False,potato__early_blight__grp_00121,1
clean_train_early_blight_67560,clean_dataset\potato_dataset\train\early_blight\67560.jpg,67560.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32664,72bdbda30d9e7deebcb0f5d948174d059d0a1a46bd0637b5504362a39d677c7e,ee42c56d4dcf4858,224,224,RGB,JPEG,False,potato__early_blight__grp_00122,1
clean_train_early_blight_67561,clean_dataset\potato_dataset\train\early_blight\67561.jpg,67561.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,34394,cb9aea57291c2a5aa320a5523a47c75b72f215b9a4d0e8c5632b084b48e4fca2,ffb7e0d09a4a884a,224,224,RGB,JPEG,False,potato__early_blight__grp_00123,1
clean_train_early_blight_67562,clean_dataset\potato_dataset\train\early_blight\67562.jpg,67562.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29391,d6eeaafeddb376f0c8ffcfe343da2ffcdd13de89dfba7c3f53f6a79b66fbd446,eb90a1cbb5cb128d,224,224,RGB,JPEG,False,potato__early_blight__grp_00124,1
clean_train_early_blight_67564,clean_dataset\potato_dataset\train\early_blight\67564.jpg,67564.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31081,8b3bdbab93c2f1c17aea1b1405c5ea94ffdcc62f3c5f98c1e75b43337a6bdad8,ab85361b311ac7f8,224,224,RGB,JPEG,False,potato__early_blight__grp_00125,1
clean_train_early_blight_67565,clean_dataset\potato_dataset\train\early_blight\67565.jpg,67565.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31521,c7f240ba5b28e1347f7943c838048a72f32df1decfe368f3e2041f167ce52afc,f72f171b8cc68889,224,224,RGB,JPEG,False,potato__early_blight__grp_00126,1
clean_train_early_blight_67566,clean_dataset\potato_dataset\train\early_blight\67566.jpg,67566.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32521,1ea507251e9c4ef0e35fbd4e365393d7edd88c155e7656e52b46ec9e0c1a16ec,a2a5bf40f4dac0da,224,224,RGB,JPEG,False,potato__early_blight__grp_00127,1
clean_train_early_blight_67567,clean_dataset\potato_dataset\train\early_blight\67567.jpg,67567.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32429,d947da6dbf093dbb89f41dfa3c1227797565e1bd15d5672bc35bea9df19fef3a,d7e03217685eab68,224,224,RGB,JPEG,False,potato__early_blight__grp_00128,1
clean_train_early_blight_67568,clean_dataset\potato_dataset\train\early_blight\67568.jpg,67568.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29053,1fff77f1fe6d87097d38b6c11d6f01d47ff4472e3a72a4f2c96b27fefddc7ae2,d5aea3911855aace,224,224,RGB,JPEG,False,potato__early_blight__grp_00129,1
clean_train_early_blight_67570,clean_dataset\potato_dataset\train\early_blight\67570.jpg,67570.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31452,d4a9e34c2b33810c05d6fdd07d342f91ecdbf3def7b8a6abad436397e338ef75,d231290fe5d297d2,224,224,RGB,JPEG,False,potato__early_blight__grp_00130,1
clean_train_early_blight_67571,clean_dataset\potato_dataset\train\early_blight\67571.jpg,67571.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32316,87eee2a271c469a35af735a0a7e2292f04dd946022f839673aab33366b95c0af,eac287cb96cc9385,224,224,RGB,JPEG,False,potato__early_blight__grp_00131,1
clean_train_early_blight_67572,clean_dataset\potato_dataset\train\early_blight\67572.jpg,67572.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31240,3c010008f419d7553a9dac556753d55b942d39a32e4b094a92937160baad7b5e,d5d5ab4a94a89ab4,224,224,RGB,JPEG,False,potato__early_blight__grp_00132,1
clean_train_early_blight_67573,clean_dataset\potato_dataset\train\early_blight\67573.jpg,67573.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30844,b83970895a66ed085a1bf6a902d54b53409b6af655ce0f1fc205873c3f96bfa5,fad061ce16c933b4,224,224,RGB,JPEG,False,potato__early_blight__grp_00133,1
clean_train_early_blight_67574,clean_dataset\potato_dataset\train\early_blight\67574.jpg,67574.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,31600,ae9a9eef29d1ea501ca84e6a4c072161d8b356cbff355b338183217951e7ab76,ffd0a00e958b9a35,224,224,RGB,JPEG,False,potato__early_blight__grp_00134,1
clean_train_early_blight_67576,clean_dataset\potato_dataset\train\early_blight\67576.jpg,67576.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,34096,1acd2c7559df86cc21a2cf6e98744342b68fe6316b513873764f6412720380f4,bfb9f19ce29281c0,224,224,RGB,JPEG,False,potato__early_blight__grp_00135,1
clean_train_early_blight_67577,clean_dataset\potato_dataset\train\early_blight\67577.jpg,67577.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33807,e0c6bf3ccb995c0b77634513bdba47d80c443c346e63423b1f1371b017802b04,82673fd0d81ac16f,224,224,RGB,JPEG,False,potato__early_blight__grp_00136,1
clean_train_early_blight_67578,clean_dataset\potato_dataset\train\early_blight\67578.jpg,67578.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,33459,907246b171841643f126930005f0dd6d286fded103464d840a480c1118785d54,f725aa3a85a158d5,224,224,RGB,JPEG,False,potato__early_blight__grp_00137,1
clean_train_early_blight_67579,clean_dataset\potato_dataset\train\early_blight\67579.jpg,67579.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30584,0b8b369f8d04d2b3ccd0bb12db08e27d6b969f5eba1f2bba0e4784d6cb96c90c,cf8fb2f49452e04a,224,224,RGB,JPEG,False,potato__early_blight__grp_00138,1
clean_train_early_blight_67582,clean_dataset\potato_dataset\train\early_blight\67582.jpg,67582.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,27880,08e1863a7ec24946ff99fd9c85a6570fab6655593c995a52ad3c57585f827159,aad823cb36d99097,224,224,RGB,JPEG,False,potato__early_blight__grp_00139,1
clean_train_early_blight_67583,clean_dataset\potato_dataset\train\early_blight\67583.jpg,67583.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30802,686633f4e774d39876153b055d215b80f8d3d9a202e5bbe36418cab20fb7a68a,fec2e8cb3c9ab081,224,224,RGB,JPEG,False,potato__early_blight__grp_00140,1
clean_train_early_blight_67584,clean_dataset\potato_dataset\train\early_blight\67584.jpg,67584.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,30160,fc5ce923f26443984da4d99b5a9fba6cb6ab6411233c9b2ff85e3b4a7f3b842a,ff63e04d872c9c30,224,224,RGB,JPEG,False,potato__early_blight__grp_00141,1
clean_train_early_blight_67585,clean_dataset\potato_dataset\train\early_blight\67585.jpg,67585.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29810,be575a3eb272ffd820bce2376e8f253ef90930869d03effa1007e380131bf2e6,d52ba775b4729888,224,224,RGB,JPEG,False,potato__early_blight__grp_00142,1
clean_train_early_blight_67587,clean_dataset\potato_dataset\train\early_blight\67587.jpg,67587.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32018,f3f4b928f2d6de3463871765051eb0180b88a2cea31691a3b009c1138eb3330a,fbf0f683c00d1d34,224,224,RGB,JPEG,False,potato__early_blight__grp_00143,1
clean_train_early_blight_67588,clean_dataset\potato_dataset\train\early_blight\67588.jpg,67588.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32195,cebb2b73b576ede88be552b0565da8b2254cd75e43cc71b4bd90299a7ffc8e7a,de56e8c0858d9eac,224,224,RGB,JPEG,False,potato__early_blight__grp_00144,1
clean_train_early_blight_67589,clean_dataset\potato_dataset\train\early_blight\67589.jpg,67589.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32064,58379a698c406536ce36e71d7885fbbd02ef053bc1d766343ac8b584ee56b201,ba84a1def54083f9,224,224,RGB,JPEG,False,potato__early_blight__grp_00145,1
clean_train_early_blight_67590,clean_dataset\potato_dataset\train\early_blight\67590.jpg,67590.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32235,a5fee21b066de656b368387aa75b725017b98354df4600f5af1cb8c0a853a18a,eadaa16d12c4978d,224,224,RGB,JPEG,False,potato__early_blight__grp_00146,1
clean_train_early_blight_67591,clean_dataset\potato_dataset\train\early_blight\67591.jpg,67591.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,27373,88db7f5e91f0192f69ffc69a6175c23a05ac9966d8914c16e1b1ae08739b1a68,a781f07c8f639946,224,224,RGB,JPEG,False,potato__early_blight__grp_00147,1
clean_train_early_blight_67593,clean_dataset\potato_dataset\train\early_blight\67593.jpg,67593.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,32777,da50c7c38b70834bd3f183b98237b3a412a267955ce4ff70d144e09855d1cf2c,b834be59907ac339,224,224,RGB,JPEG,False,potato__early_blight__grp_00148,1
clean_train_early_blight_67596,clean_dataset\potato_dataset\train\early_blight\67596.jpg,67596.jpg,potato,early_blight,clean_dataset,train,PV_Batch_67k_69k,29765,81159b1c6ed81c25ef035068749ff38fc6c86302babdd7ecc25c9dcacb84750f,aaf0a58dd4ca925b,224,224,RGB,JPEG,False,potato__early_blight__grp_00149,1
