relative_path,file_type,extension,size_bytes,modified_time,git_status,sha256,suspected_role,proposed_category,risk_level,notes
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_102920.jpg,file,.jpg,5189,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103002.jpg,file,.jpg,4945,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103004.jpg,file,.jpg,4263,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103013.jpg,file,.jpg,5232,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103217.jpg,file,.jpg,5175,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103238.jpg,file,.jpg,4480,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103309.jpg,file,.jpg,4042,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103330.jpg,file,.jpg,5455,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103342.jpg,file,.jpg,5427,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103353.jpg,file,.jpg,4475,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103358.jpg,file,.jpg,4071,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103401.jpg,file,.jpg,4352,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103406.jpg,file,.jpg,5498,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103453.jpg,file,.jpg,5395,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103606.jpg,file,.jpg,5171,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103612.jpg,file,.jpg,4664,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103629.jpg,file,.jpg,4900,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103631.jpg,file,.jpg,5305,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103643.jpg,file,.jpg,4781,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103653.jpg,file,.jpg,5096,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_103656.jpg,file,.jpg,5056,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_104124.jpg,file,.jpg,4278,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_104131.jpg,file,.jpg,4428,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_104135.jpg,file,.jpg,4244,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_104141.jpg,file,.jpg,4147,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110144.jpg,file,.jpg,7142,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110313.jpg,file,.jpg,5497,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110314.jpg,file,.jpg,4853,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110321.jpg,file,.jpg,4912,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110323.jpg,file,.jpg,4881,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110418.jpg,file,.jpg,4497,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110420.jpg,file,.jpg,4033,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110427.jpg,file,.jpg,4811,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110453.jpg,file,.jpg,5000,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110542.jpg,file,.jpg,5566,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110544.jpg,file,.jpg,5086,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110553.jpg,file,.jpg,5467,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110554.jpg,file,.jpg,5543,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110555.jpg,file,.jpg,5544,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110647.jpg,file,.jpg,5209,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_110649.jpg,file,.jpg,4609,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111255.jpg,file,.jpg,5165,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111258.jpg,file,.jpg,5317,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111305.jpg,file,.jpg,6052,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111307.jpg,file,.jpg,4859,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111915.jpg,file,.jpg,5712,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111926.jpg,file,.jpg,6053,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111932.jpg,file,.jpg,5922,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111939.jpg,file,.jpg,6023,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111944.jpg,file,.jpg,5394,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111950.jpg,file,.jpg,7082,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112003.jpg,file,.jpg,5955,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112033.jpg,file,.jpg,5262,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112038.jpg,file,.jpg,6659,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112046.jpg,file,.jpg,6150,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112050.jpg,file,.jpg,6283,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112053.jpg,file,.jpg,5196,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112106.jpg,file,.jpg,5826,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112155.jpg,file,.jpg,5245,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112902.jpg,file,.jpg,5818,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112903.jpg,file,.jpg,6327,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112909.jpg,file,.jpg,5167,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112935.jpg,file,.jpg,5025,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112937.jpg,file,.jpg,4928,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112952.jpg,file,.jpg,5259,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113336.jpg,file,.jpg,5311,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113342.jpg,file,.jpg,5381,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113348.jpg,file,.jpg,5414,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113350.jpg,file,.jpg,5397,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113359.jpg,file,.jpg,5278,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113401.jpg,file,.jpg,4802,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113408.jpg,file,.jpg,4923,2023-09-23 06:44:50,untracked,unhashed_bulk_image_asset,external_artifact,archive_candidate,low,"Historical backups, raw zips, and early colab scripts."
