relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111932.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111939.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111944.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_111950.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112003.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112033.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112038.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112046.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112050.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112053.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112106.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112155.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112902.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112903.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112909.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112935.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112937.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_112952.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113336.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113342.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113348.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113350.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113359.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113401.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113408.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113410.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113415.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113417.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113546.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113559.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113603.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113611.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113621.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113722.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113731.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113735.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113750.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113759.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113812.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113815.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113818.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_113940.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114405.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114407.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114420.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114438.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114442.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114446.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114505.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114808.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114813.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114848.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114851.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_114857.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115049.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115058.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115103.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115105.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115107.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115109.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115116.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115117.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115133.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115209.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115211.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115220.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115229.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115232.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115237.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115453.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115517.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190419_115538.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
